body,sale_month,month_name,seasonal_factor,seasonal_delta_pct,raw_factor,observations,confidence,is_observed,body_observations,recommendation_eligible_months,has_recommendation,best_month,best_month_name,best_factor,worst_month,worst_month_name,worst_factor
e-series van,10,Oct,1.0,0.0,1.0,0,no_data,False,1819,6,True,1,Jan,1.0108,6,Jun,0.9828
e-series van,11,Nov,1.0,0.0,1.0,0,no_data,False,1819,6,True,1,Jan,1.0108,6,Jun,0.9828
e-series van,12,Dec,1.0013,0.1,1.0123,116,medium,True,1819,6,True,1,Jan,1.0108,6,Jun,0.9828
elantra coupe,1,Jan,1.0002,0.0,1.0104,18,low,True,102,0,False,2,Feb,1.0005,6,Jun,0.9986
elantra coupe,2,Feb,1.0005,0.0,1.0185,26,low,True,102,0,False,2,Feb,1.0005,6,Jun,0.9986
elantra coupe,3,Mar,1.0002,0.0,1.0354,6,low,True,102,0,False,2,Feb,1.0005,6,Jun,0.9986
elantra coupe,4,Apr,1.0,0.0,1.0,0,no_data,False,102,0,False,2,Feb,1.0005,6,Jun,0.9986
elantra coupe,5,May,0.9996,-0.0,0.9784,18,low,True,102,0,False,2,Feb,1.0005,6,Jun,0.9986
elantra coupe,6,Jun,0.9986,-0.1,0.9516,29,low,True,102,0,False,2,Feb,1.0005,6,Jun,0.9986
elantra coupe,7,Jul,1.0,0.0,1.0,0,no_data,False,102,0,False,2,Feb,1.0005,6,Jun,0.9986
elantra coupe,8,Aug,1.0,0.0,1.0,0,no_data,False,102,0,False,2,Feb,1.0005,6,Jun,0.9986
elantra coupe,9,Sep,1.0,0.0,1.0,0,no_data,False,102,0,False,2,Feb,1.0005,6,Jun,0.9986
elantra coupe,10,Oct,1.0,0.0,1.0,0,no_data,False,102,0,False,2,Feb,1.0005,6,Jun,0.9986
elantra coupe,11,Nov,1.0,0.0,1.0,0,no_data,False,102,0,False,2,Feb,1.0005,6,Jun,0.9986
elantra coupe,12,Dec,1.0001,0.0,1.0284,5,low,True,102,0,False,2,Feb,1.0005,6,Jun,0.9986
extended cab,1,Jan,0.9964,-0.4,0.9932,1118,high,True,4287,6,True,3,Mar,1.0058,1,Jan,0.9964
extended cab,2,Feb,1.0014,0.1,1.0024,1335,high,True,4287,6,True,3,Mar,1.0058,1,Jan,0.9964
extended cab,3,Mar,1.0058,0.6,1.0202,406,medium,True,4287,6,True,3,Mar,1.0058,1,Jan,0.9964
extended cab,4,Apr,0.9965,-0.4,0.7236,13,low,True,4287,6,True,3,Mar,1.0058,1,Jan,0.9964
extended cab,5,May,0.999,-0.1,0.9962,384,medium,True,4287,6,True,3,Mar,1.0058,1,Jan,0.9964
extended cab,6,Jun,1.0002,0.0,1.0004,652,medium,True,4287,6,True,3,Mar,1.0058,1,Jan,0.9964
extended cab,7,Jul,1.001,0.1,1.1426,7,low,True,4287,6,True,3,Mar,1.0058,1,Jan,0.9964
extended cab,8,Aug,1.0,0.0,1.0,0,no_data,False,4287,6,True,3,Mar,1.0058,1,Jan,0.9964
extended cab,9,Sep,1.0,0.0,1.0,0,no_data,False,4287,6,True,3,Mar,1.0058,1,Jan,0.9964
extended cab,10,Oct,1.0,0.0,1.0,0,no_data,False,4287,6,True,3,Mar,1.0058,1,Jan,0.9964
extended cab,11,Nov,1.0,0.0,1.0,0,no_data,False,4287,6,True,3,Mar,1.0058,1,Jan,0.9964
extended cab,12,Dec,0.9997,-0.0,0.9987,372,medium,True,4287,6,True,3,Mar,1.0058,1,Jan,0.9964
g convertible,1,Jan,1.0003,0.0,1.005,67,low,True,323,1,False,2,Feb,0.9999,2,Feb,0.9999
g convertible,2,Feb,0.9999,-0.0,0.9988,103,medium,True,323,1,False,2,Feb,0.9999,2,Feb,0.9999
g convertible,3,Mar,0.9998,-0.0,0.9897,22,low,True,323,1,False,2,Feb,0.9999,2,Feb,0.9999
g convertible,4,Apr,0.9998,-0.0,0.8067,1,low,True,323,1,False,2,Feb,0.9999,2,Feb,0.9999
g convertible,5,May,1.0002,0.0,1.011,23,low,True,323,1,False,2,Feb,0.9999,2,Feb,0.9999
g convertible,6,Jun,1.0006,0.1,1.0075,83,low,True,323,1,False,2,Feb,0.9999,2,Feb,0.9999
g convertible,7,Jul,1.0,0.0,1.0017,2,low,True,323,1,False,2,Feb,0.9999,2,Feb,0.9999
g convertible,8,Aug,1.0,0.0,1.0,0,no_data,False,323,1,False,2,Feb,0.9999,2,Feb,0.9999
g convertible,9,Sep,1.0,0.0,1.0,0,no_data,False,323,1,False,2,Feb,0.9999,2,Feb,0.9999
g convertible,10,Oct,1.0,0.0,1.0,0,no_data,False,323,1,False,2,Feb,0.9999,2,Feb,0.9999
g convertible,11,Nov,1.0,0.0,1.0,0,no_data,False,323,1,False,2,Feb,0.9999,2,Feb,0.9999
g convertible,12,Dec,0.9998,-0.0,0.9884,22,low,True,323,1,False,2,Feb,0.9999,2,Feb,0.9999
g coupe,1,Jan,1.0101,1.0,1.0372,372,medium,True,1592,6,True,1,Jan,1.0101,6,Jun,0.9937
g coupe,2,Feb,0.9997,-0.0,0.999,464,medium,True,1592,6,True,1,Jan,1.0101,6,Jun,0.9937
g coupe,3,Mar,0.9989,-0.1,0.9901,123,medium,True,1592,6,True,1,Jan,1.0101,6,Jun,0.9937
g coupe,4,Apr,1.0,-0.0,0.9658,1,low,True,1592,6,True,1,Jan,1.0101,6,Jun,0.9937
g coupe,5,May,0.9978,-0.2,0.9808,129,medium,True,1592,6,True,1,Jan,1.0101,6,Jun,0.9937
g coupe,6,Jun,0.9937,-0.6,0.9767,371,medium,True,1592,6,True,1,Jan,1.0101,6,Jun,0.9937
g coupe,7,Jul,0.9997,-0.0,0.9547,6,low,True,1592,6,True,1,Jan,1.0101,6,Jun,0.9937
g coupe,8,Aug,1.0,0.0,1.0,0,no_data,False,1592,6,True,1,Jan,1.0101,6,Jun,0.9937
g coupe,9,Sep,1.0,0.0,1.0,0,no_data,False,1592,6,True,1,Jan,1.0101,6,Jun,0.9937
